voltages, filtered
-0.048031, -0.060279
-0.021437, -0.057268
-0.020631, -0.051486
0.030138, -0.045633
0.055925, -0.036768
0.055925, -0.029788
0.055925, 0.077814
0.030138, 0.083500
0.030138, 0.089466
0.030138, -0.003586
0.030138, -0.000075
0.030138, -0.046240
0.055925, 0.010463
0.030138, 0.013482
-0.021437, 0.016377
0.030138, 0.019560
0.055925, 0.022519
0.055925, 0.024636
0.080907, -0.045240
0.055925, -0.069981
0.055925, -0.050143
0.080907, -0.022635
0.093801, 0.029651
0.081713, 0.031064
0.080907, -0.018275
0.055925, 0.032342
0.055925, -0.018641
0.080907, 0.034188
0.081713, -0.017599
0.106695, -0.017908
0.132482, 0.033870
0.081713, 0.033102
0.030138, 0.030794
-0.021437, -0.021927
-0.021437, -0.025047
-0.021437, -0.053079
-0.021437, -0.029152
-0.021437, 0.021280
-0.021437, 0.017457
-0.021437, 0.013457
-0.021437, 0.008018
-0.073012, 0.003528
-0.073012, -0.001078
-0.073012, -0.004758
-0.073012, -0.010067
0.030138, -0.064665
0.080907, -0.017083
0.080907, 0.031380
0.030138, 0.078169
-0.099606, 0.023186
-0.112500, 0.043992
-0.176163, 0.041597
-0.122170, -0.037530
-0.073012, -0.037139
-0.099606, -0.036961
-0.124588, -0.039305
-0.189862, -0.041982
-0.280119, 0.008401
-0.280119, 0.035303
-0.202756, 0.012830
-0.112500, 0.015247
-0.073012, -0.034478
-0.021437, -0.032601
-0.021437, -0.032225
-0.021437, 0.020147
-0.021437, 0.022140
-0.124588, 0.021212
-0.099606, 0.072825
0.030138, 0.024280
0.030138, -0.024153
-0.021437, 0.026131
-0.021437, 0.025329
-0.021437, -0.023514
-0.021437, -0.026457
0.055925, -0.025996
0.055925, -0.023875
0.080907, -0.023780
0.030138, 0.027908
-0.021437, -0.025306
-0.073012, -0.025498
-0.021437, -0.026413
0.030138, -0.025088
0.030138, 0.027475
-0.020631, 0.052277
-0.021437, 0.024009
-0.099606, 0.023626
-0.112500, 0.023369
-0.118947, 0.024325
-0.124588, -0.028992
-0.099606, -0.056701
-0.073012, -0.030777
-0.072207, -0.031592
-0.073012, 0.017032
-0.021437, 0.039767
-0.021437, 0.039281
-0.021437, 0.036257
-0.021437, 0.008061
-0.021437, 0.002636
0.030138, -0.001422
0.030138, -0.006446
-0.021437, -0.011432
-0.073012, 0.009252
-0.073012, -0.020965
-0.073012, -0.075777
-0.021437, -0.027330
-0.021437, -0.003239
-0.021437, -0.007188
-0.099606, 0.014112
-0.124588, -0.013828
-0.170522, -0.014322
-0.124588, 0.011367
-0.118947, 0.027226
-0.073012, 0.015156
-0.073012, 0.017840
-0.073012, -0.006359
-0.021437, -0.002671
-0.073012, 0.025100
-0.073012, 0.027008
-0.073012, 0.056691
-0.073012, 0.086293
-0.021437, 0.040244
-0.021437, -0.007521
-0.021437, -0.055732
-0.021437, -0.052124
-0.099606, -0.048451
-0.099606, -0.043621
-0.021437, -0.036494
0.030138, -0.029069
0.030138, -0.022416
0.030138, -0.015769
-0.021437, -0.059945
0.030138, -0.052160
-0.021437, -0.041801
-0.073012, -0.034893
-0.021437, 0.078769
-0.021437, 0.141863
0.030138, 0.154232
0.030138, 0.114621
-0.021437, -0.005551
-0.021437, -0.008406
-0.021437, -0.063847
-0.073012, -0.002979
-0.073012, 0.051793
-0.021437, 0.030744
-0.021437, 0.008943
-0.021437, -0.055342
-0.099606, -0.146100
-0.124588, -0.150705
-0.124588, -0.077680
-0.099606, 0.005119
-0.073012, 0.036137
-0.073012, 0.077074
-0.118947, 0.065742
-0.073012, 0.053538
-0.073012, 0.041440
-0.021437, -0.073559
-0.112500, -0.060647
-0.099606, 0.054189
-0.073012, 0.045158
-0.021437, -0.014474
-0.124588, -0.022784
-0.124588, -0.030785
-0.118947, -0.033576
-0.073012, 0.042427
-0.021437, 0.043219
-0.019020, 0.071737
0.030138, 0.024090
-0.021437, -0.022594
-0.021437, -0.069313
-0.073012, -0.010935
-0.112500, 0.047713
-0.122170, 0.056627
-0.176968, 0.013488
-0.124588, 0.019806
-0.176968, -0.050706
-0.124588, -0.058498
-0.225320, -0.060345
-0.215650, -0.065939
-0.176163, -0.037623
-0.189862, -0.010666
-0.124588, -0.010107
-0.073012, -0.010623
-0.021437, 0.038769
-0.073012, 0.035615
-0.021437, 0.030562
-0.021437, 0.027760
-0.021437, 0.023559
-0.099606, 0.071825
-0.124588, 0.068198
-0.124588, 0.016445
-0.124588, -0.034629
-0.092353, -0.034513
-0.021437, -0.031282
0.030138, 0.025179
0.030138, 0.029118
-0.021437, 0.033510
-0.099606, -0.040905
-0.073012, -0.061174
-0.021437, -0.099877
-0.073012, -0.047932
-0.124588, -0.038948
-0.215650, 0.010365
-0.202756, 0.012299
-0.176968, 0.014961
-0.124588, 0.067841
-0.118947, 0.015831
-0.118947, 0.012828
-0.099606, 0.009625
-0.124588, 0.003757
-0.124588, 0.047086
-0.112500, 0.038091
-0.124588, 0.028754
-0.112500, 0.019100
-0.099606, -0.068250
-0.021437, -0.077065
-0.021437, -0.006674
-0.021437, 0.036098
-0.073012, 0.029420
-0.072207, 0.022444
-0.021437, -0.032574
-0.073012, 0.017380
-0.021437, -0.035892
0.030138, -0.082912
0.055925, -0.025722
0.055925, -0.019597
0.030138, 0.038857
0.055925, 0.044227
-0.021437, 0.000824
-0.124588, 0.006628
-0.189862, 0.015179
-0.175357, -0.025119
-0.124588, -0.014139
-0.124588, 0.046840
-0.123782, 0.053631
-0.073012, 0.058234
-0.021437, -0.015880
-0.099606, -0.038050
-0.112500, -0.036717
-0.073012, -0.010035
-0.099606, 0.016934
-0.124588, 0.014477
-0.176968, -0.035038
-0.124588, 0.007600
-0.124588, 0.002843
-0.122170, 0.047825
-0.073012, -0.045385
-0.021437, -0.034395
-0.073012, -0.012014
-0.021437, 0.035693
-0.021437, -0.067644
0.030138, -0.068754
0.080907, -0.059424
0.080907, -0.010249
0.055925, 0.045816
-0.021437, 0.052686
-0.021437, 0.107000
0.030138, 0.062481
-0.021437, 0.071003
-0.099606, 0.027421
-0.099606, -0.003080
-0.099606, -0.004642
-0.073012, -0.051547
-0.021437, 0.006647
-0.021437, -0.041554
-0.072207, 0.012494
-0.021437, -0.088241
-0.073012, -0.078848
-0.124588, -0.043379
-0.170522, -0.061787
-0.118947, -0.002956
-0.073012, 0.043461
-0.021437, 0.087409
-0.021437, 0.026908
-0.021437, 0.068353
-0.021437, 0.058344
-0.073012, 0.049686
-0.124588, -0.036740
-0.124588, -0.068789
-0.124588, -0.074430
-0.073012, -0.077481
-0.021437, -0.045774
-0.021437, 0.027120
0.055925, 0.081928
0.055925, 0.088470
0.030138, 0.041283
0.030138, -0.029896
0.055925, 0.004423
0.055925, 0.066129
0.055925, 0.024082
0.030138, -0.017322
-0.124588, -0.100113
-0.112500, -0.081244
-0.021437, -0.045187
-0.072207, 0.012581
-0.073012, 0.019315
-0.021437, 0.020592
0.055925, 0.038386
0.080907, 0.010264
0.080907, 0.003263
0.080907, 0.005824
0.055925, -0.016911
0.080907, -0.018547
0.080907, -0.019507
0.080907, 0.045479
0.080907, 0.033627
0.080907, 0.021420
0.080907, -0.040732
0.081713, -0.050645
0.106695, -0.006533
0.080907, -0.063094
0.030138, -0.016767
0.080907, 0.035039
0.080907, 0.064497
0.080907, 0.069921
0.080907, 0.052575
0.080907, 0.087110
-0.021437, 0.019786
-0.021437, -0.072203
0.030138, -0.124041
0.030138, -0.096844
0.055925, -0.033078
0.055925, -0.021083
0.080907, -0.009976
0.080907, 0.047965
0.080907, 0.103761
0.080907, 0.028074
0.080907, 0.015606
0.080907, 0.053276
0.080907, 0.022648
0.081713, -0.010446
0.132482, -0.070978
0.184057, -0.028575
0.184057, -0.038764
0.106695, -0.051189
0.055925, -0.016919
0.055925, 0.021823
0.030138, -0.039471
-0.021437, -0.000248
-0.021437, -0.010384
-0.021437, 0.034277
-0.021437, 0.080280
0.055925, 0.079338
0.080907, 0.055101
0.030138, -0.019884
-0.021437, -0.017618
-0.020631, 0.039431
0.030138, -0.004541
-0.021437, -0.075010
-0.021437, -0.066942
-0.021437, -0.058585
0.055925, -0.021394
0.080907, 0.039125
0.080907, 0.047730
0.080907, 0.002173
0.106695, 0.057112
0.080907, 0.010014
0.055925, -0.040800
0.030138, -0.085807
0.030138, -0.034505
0.030138, 0.011385
0.055925, 0.059155
0.055925, 0.055851
0.055925, 0.050772
0.030138, 0.045508
0.030138, -0.013667
-0.021437, -0.072792
0.030138, -0.079999
0.080907, -0.085061
0.055925, -0.039496
-0.021437, 0.006437
-0.073012, 0.002023
-0.021437, 0.076632
0.030138, 0.074875
0.030138, 0.044941
0.030138, 0.041294
0.055925, 0.066098
0.055925, 0.063791
-0.021437, 0.060071
-0.021437, 0.028404
-0.021437, -0.129583
0.030138, -0.120951
0.055925, -0.032133
-0.021437, -0.087467
-0.021437, -0.094453
0.080907, -0.046197
0.087354, 0.026878
0.106695, 0.045189
0.080907, 0.039788
0.055925, 0.033014
0.030138, 0.002563
0.030138, 0.022205
-0.021437, 0.019441
-0.021437, 0.016066
-0.021437, 0.014652
-0.021437, 0.012366
-0.021437, 0.010591
-0.021437, 0.012275
-0.021437, 0.036745
0.030138, 0.012086
0.030138, -0.035835
0.030138, 0.016641
0.030138, 0.018853
0.055925, 0.019894
0.030138, 0.022128
0.055925, 0.022215
0.030138, -0.081175
-0.019020, -0.084642
0.055925, -0.035136
0.055925, -0.034924
0.055925, -0.011927
0.055925, -0.014776
0.055925, 0.007501
-0.021437, 0.006017
0.030138, 0.002189
0.080907, 0.000704
0.030138, -0.000454
-0.072207, -0.003208
-0.021437, -0.004112
-0.021437, -0.002494
0.030138, 0.050001
0.030138, 0.105225
-0.021437, 0.107494
-0.021437, 0.033937
0.030138, -0.009400
0.080907, -0.003628
0.081713, -0.022714
0.080907, -0.068643
0.055925, -0.062381
0.080907, -0.055554
0.055925, -0.049127
0.055925, 0.032718
0.030138, 0.060536
0.030138, 0.011222
0.080907, -0.036998
0.080907, -0.034767
0.055925, 0.013156
-0.021437, -0.041614
-0.021437, -0.045397
-0.020631, -0.047916
0.055925, 0.027070
0.030138, 0.050098
0.030138, 0.043866
0.030138, 0.041149
0.080907, 0.063418
0.055925, 0.034343
0.030138, 0.004269
0.030138, -0.023278
0.030138, -0.023296
0.030138, -0.021809
-0.021437, 0.005575
-0.021437, 0.007300
-0.021437, 0.011344
0.030138, -0.010814
0.055925, -0.007168
0.030138, -0.055531
-0.020631, -0.001368
0.030138, 0.053171
-0.021437, 0.033784
-0.021437, -0.041751
-0.021437, -0.088705
-0.021437, -0.034143
-0.073012, 0.018624
-0.021437, 0.018896
-0.021437, 0.020848
-0.021437, 0.046123
-0.021437, 0.045363
0.030138, -0.032425
-0.021437, -0.036509
-0.099606, -0.042420
-0.124588, 0.007680
-0.099606, 0.031419
-0.073012, -0.047980
-0.020631, -0.049132
0.030138, 0.053897
0.030138, 0.060490
0.055925, 0.079065
0.080907, 0.053789
0.081713, 0.028375
0.081713, 0.003013
0.080907, 0.003881
0.030138, -0.047024
-0.021437, -0.046762
0.030138, -0.045269
0.030138, -0.042601
0.030138, -0.041852
-0.021437, -0.040357
-0.021437, -0.039792
-0.099606, 0.011289
-0.124588, 0.011089
-0.124588, 0.012412
-0.122170, 0.013091
-0.112500, 0.039065
-0.021437, 0.014559
-0.021437, 0.039407
-0.021437, 0.010492
-0.021437, -0.039187
0.030138, 0.034606
0.030138, 0.034286
0.030138, 0.032311
0.030138, 0.031353
0.055925, 0.030321
-0.021437, -0.048320
-0.020631, 0.000921
0.055925, 0.052033
-0.021437, 0.000902
0.030138, -0.103474
0.030138, -0.052137
0.030138, -0.052797
-0.073012, -0.000810
-0.073012, -0.001273
-0.073012, -0.052324
-0.124588, -0.053813
-0.112500, -0.002859
-0.099606, 0.048635
-0.073012, 0.048489
-0.021437, 0.047415
-0.073012, 0.021948
-0.124588, 0.044099
-0.124588, 0.019110
-0.124588, 0.020149
-0.124588, -0.006414
-0.176968, -0.008391
-0.099606, 0.040369
-0.073012, 0.042247
-0.073012, 0.015208
-0.099606, -0.063899
-0.073012, -0.065969
-0.021437, -0.064235
-0.073012, 0.012736
-0.021437, -0.013758
-0.073012, -0.012763
-0.021437, -0.012301
-0.021437, 0.041148
-0.073012, 0.016889
-0.112500, -0.007721
-0.118947, -0.004752
-0.073818, -0.000445
-0.099606, 0.005201
-0.073012, -0.041553
-0.073012, -0.034888
-0.073012, -0.029691
-0.021437, 0.028701
-0.048031, 0.060007
-0.124588, 0.038960
-0.124588, -0.005436
-0.070595, 0.052337
-0.021437, 0.005706
-0.118947, 0.007484
-0.124588, 0.008414
-0.124588, 0.012165
-0.173745, -0.038484
-0.124588, 0.012652
-0.124588, 0.012906
-0.112500, 0.011089
-0.073012, 0.007100
-0.021437, 0.054527
-0.021437, -0.002151
-0.073012, -0.086205
-0.021437, -0.115964
-0.021437, -0.096210
-0.020631, -0.076760
0.080907, -0.026754
0.055925, 0.022055
0.030138, 0.018497
0.030138, 0.042622
-0.072207, 0.066489
-0.020631, 0.066544
0.030138, 0.070914
0.055925, 0.072701
0.030138, 0.025344
-0.020631, -0.022670
0.030138, 0.033782
0.030138, 0.040148
0.030138, 0.045036
0.030138, -0.001839
0.080907, 0.003705
0.030138, -0.069931
-0.021437, -0.093387
0.030138, -0.091612
0.080907, -0.086378
0.055925, -0.077475
-0.021437, 0.011030
-0.021437, 0.007823
-0.073012, 0.003135
-0.021437, -0.000584
0.030138, 0.048674
-0.021437, 0.044140
-0.099606, 0.038144
-0.099606, 0.034475
-0.099606, 0.056543
-0.124588, -0.022884
-0.073012, -0.021149
0.030138, 0.058455
0.081713, -0.017832
0.093801, 0.037140
0.106695, 0.041599
0.132482, 0.048578
0.081713, -0.046538
0.080907, -0.039740
0.055925, -0.030843
0.030138, -0.072811
0.030138, -0.049475
0.055925, -0.025806
0.080907, 0.011142
0.081713, 0.070800
0.081713, 0.026761
-0.021437, -0.019823
-0.073012, -0.017217
-0.021437, -0.014166
0.055925, -0.012091
-0.021437, -0.064073
0.030138, 0.010166
0.080907, 0.035136
0.081713, 0.028704
0.106695, -0.004668
0.080907, 0.014452
0.080907, 0.059633
0.030138, 0.001180
0.055925, 0.045705
0.080907, -0.010901
0.055925, 0.036910
0.080907, 0.033408
0.132482, -0.019921
0.106695, -0.060013
0.080907, -0.066838
0.030138, -0.019590
-0.021437, -0.043573
0.030138, -0.012493
0.030138, -0.006032
0.030138, 0.000521
0.080907, 0.060207
0.080907, 0.041535
0.080907, -0.030331
0.106695, -0.023376
0.106695, 0.035445
0.081713, 0.087739
0.080907, -0.007832
0.106695, -0.011755
0.132482, -0.013323
0.132482, -0.064566
0.184057, -0.019463
0.132482, -0.025068
0.093801, -0.022528
0.132482, 0.009317
0.132482, 0.051654
0.132482, 0.038764
0.184057, -0.025737
0.184057, 0.013771
0.184057, 0.000718
0.132482, -0.010616
0.132482, 0.079699
0.106695, 0.044760
0.080907, 0.009465
0.080907, 0.002347
0.080907, -0.105535
0.080907, -0.058230
0.030138, -0.010079
0.055925, 0.013945
0.080907, -0.011863
0.055925, -0.060265
0.080907, -0.006213
0.106695, -0.000444
0.132482, 0.004298
0.081713, 0.010326
0.080907, 0.065339
0.080907, 0.020345
0.080907, -0.025579
0.080907, 0.031794
0.030138, 0.086783
0.030138, 0.067085
0.030138, -0.005424
0.080907, -0.002201
0.080907, -0.051718
0.055925, 0.000570
0.055925, 0.051626
0.080907, -0.001116
0.080907, -0.081907
0.081713, -0.084773
0.055925, -0.090091
0.030138, -0.122019
-0.021437, -0.074448
-0.021437, 0.021563
-0.092353, 0.068047
-0.021437, 0.074407
0.030138, 0.085011
0.030138, 0.104239
0.030138, 0.047448
-0.021437, 0.042101
-0.073012, 0.011131
-0.021437, -0.018290
-0.021437, -0.019737
-0.020631, 0.003540
0.055925, 0.028930
0.132482, 0.030137
0.106695, 0.028329
0.093801, -0.076922
0.093801, -0.129119
0.106695, -0.077178
0.106695, -0.001052
0.080907, -0.077938
0.030138, -0.025747
0.030138, 0.025580
0.030138, 0.027147
0.055925, 0.052703
0.080907, 0.029766
0.055925, 0.029427
0.080907, -0.020271
0.080907, 0.005624
0.080907, 0.030844
0.081713, 0.006551
0.106695, 0.030713
0.132482, 0.081054
0.106695, 0.052922
0.081713, 0.025333
0.106695, -0.028036
0.132482, -0.081551
0.132482, -0.032869
0.080907, -0.037526
0.030138, -0.041829
0.030138, 0.004765
0.055925, -0.000832
-0.021437, -0.006999
-0.073012, 0.012032
-0.073012, 0.008563
-0.072207, -0.022369
-0.021437, -0.029025
-0.072207, -0.007689
-0.021437, 0.010979
-0.021437, 0.007851
0.055925, 0.055337
0.080907, 0.001454
0.055925, -0.040333
0.030138, -0.003250
0.055925, -0.003279
0.081713, -0.003618
0.093801, 0.049453
0.080907, 0.051729
0.080907, 0.053345
0.055925, 0.006955
0.055925, 0.011532
0.080907, -0.009805
0.093801, -0.029516
0.080907, -0.026566
0.080907, -0.022303
-0.099606, -0.017589
0.030138, -0.064450
0.080907, -0.030023
0.106695, -0.002969
0.106695, -0.024013
0.080907, 0.003401
0.080907, 0.031178
0.080907, 0.058540
-0.021437, 0.009733
-0.073012, 0.008701
-0.073012, 0.008868
-0.021437, 0.010993
0.030138, 0.014760
0.030138, -0.033442
-0.073012, -0.034200
-0.021437, -0.033430
0.055925, 0.020645
0.080907, 0.023996
0.081713, 0.003430
0.080907, 0.007069
0.080907, 0.034442
0.080907, 0.037962
0.080907, 0.043302
0.080907, 0.021363
0.055925, -0.000084
0.030138, -0.045852
0.030138, -0.039692
0.055925, -0.104935
0.030138, -0.029527
0.080907, 0.026286
0.030138, 0.028992
0.030138, 0.029109
0.030138, -0.021775
0.030138, -0.074939
0.055925, -0.025683
0.080907, -0.028469
0.080907, -0.031513
0.030138, 0.038945
-0.021437, 0.108630
-0.021437, 0.073975
0.030138, 0.051876
-0.019020, 0.043095
-0.020631, 0.048079
0.030138, 0.039041
0.030138, 0.005047
0.030138, -0.053062
0.055925, -0.060032
0.080907, -0.065215
0.080907, -0.044815
0.055925, -0.023872
0.030138, -0.052801
0.030138, -0.029157
0.055925, -0.027365
0.080907, -0.024821
0.055925, -0.020364
0.055925, 0.010636
0.055925, 0.043622
0.030138, 0.025267
-0.021437, 0.007928
-0.021437, 0.040177
-0.021437, 0.076409
0.055925, 0.086981
0.080907, 0.045700
0.080907, 0.004097
0.030138, 0.012013
0.030138, 0.043834
0.055925, -0.026801
0.055925, -0.073375
0.080907, -0.071038
0.080907, -0.069227
0.030138, -0.019619
-0.021437, -0.072891
0.030138, -0.025901
-0.020631, -0.028730
-0.021437, 0.041549
-0.021437, 0.059079
-0.021437, 0.026782
-0.021437, -0.006329
-0.021437, 0.011333
0.030138, 0.030955
0.080907, 0.037642
0.055925, 0.019410
0.030138, 0.012856
0.030138, -0.016067
0.030138, -0.018335
0.080907, 0.005566
-0.021437, 0.019045
-0.021437, 0.006224
-0.021437, 0.011075
-0.021437, -0.165948
0.030138, -0.030561
0.030138, 0.027707
0.030138, 0.059024
0.055925, 0.065791
0.030138, 0.046723
0.055925, 0.053221
0.055925, 0.058535
0.030138, -0.040302
0.030138, -0.088893
0.030138, -0.086702
0.030138, -0.033883
-0.020631, 0.016146
0.030138, 0.013783
0.030138, -0.091413
0.030138, -0.043371
-0.021437, 0.029908
-0.021437, 0.048928
-0.021437, 0.044756
-0.072207, 0.038943
0.030138, 0.034320
-0.072207, 0.031523
-0.021437, 0.025452
-0.021437, 0.024205
-0.021437, -0.004859
0.030138, -0.031283
-0.021437, -0.033111
-0.072207, -0.008196
-0.021437, -0.030988
-0.118947, 0.023252
-0.124588, -0.025534
-0.092353, -0.020617
-0.021437, -0.017134
0.030138, -0.011475
-0.021437, 0.018437
0.030138, 0.045851
-0.021437, 0.050609
-0.073012, 0.003229
-0.021437, -0.045155
0.030138, -0.042031
-0.021437, 0.010548
-0.073012, -0.039373
-0.021437, -0.040993
-0.021437, 0.009839
-0.021437, 0.006586
-0.021437, 0.003819
-0.021437, 0.026365
0.030138, 0.048463
0.030138, 0.046492
0.030138, 0.017133
-0.021437, -0.012063
-0.021437, -0.015717
-0.073012, 0.007710
-0.019020, 0.030139
-0.021437, 0.005200
-0.021437, 0.004538
-0.073012, 0.004234
-0.112500, -0.022820
-0.118947, -0.073302
-0.092353, -0.070582
-0.021437, -0.066811
-0.099606, 0.013117
-0.073012, 0.038393
-0.021437, 0.042150
-0.073012, -0.004685
-0.021437, -0.002972
-0.073012, 0.025163
-0.073012, 0.026278
-0.021437, 0.054082
-0.021437, 0.058229
0.030138, 0.008505
0.030138, -0.040085
0.030138, 0.012159
-0.112500, -0.037147
-0.112500, -0.037613
-0.073012, -0.034731
-0.072207, -0.034069
-0.021437, -0.033279
-0.073012, -0.032171
-0.073012, 0.018675
-0.099606, 0.069399
-0.073012, 0.043645
-0.092353, 0.017212
-0.021437, 0.015606
-0.021437, 0.015566
-0.021437, 0.064596
-0.073012, -0.040350
-0.021437, -0.041333
-0.021437, -0.046106
-0.021437, -0.048675
-0.073012, 0.001994
-0.021437, 0.000570
0.030138, 0.001195
0.055925, 0.026068
0.080907, -0.000511
0.055925, 0.025690
0.080907, 0.024214
0.080907, -0.001886
0.081713, -0.001822
0.080907, 0.000516
-0.073012, 0.003200
-0.099606, -0.044874
-0.099606, 0.009674
-0.021437, 0.014932
-0.021437, 0.023212
-0.021437, -0.021980
-0.021437, -0.015220
-0.021437, -0.008786
-0.021437, -0.053112
-0.021437, 0.055431
0.030138, -0.040861
0.055925, 0.016058
0.080907, 0.020149
0.080907, 0.023113
0.080907, 0.076185
0.080907, 0.026631
0.030138, -0.024806
0.030138, 0.025807
0.080907, -0.072636
0.055925, -0.080264
0.055925, -0.051635
0.080907, 0.016126
0.055925, 0.064299
0.055925, 0.008845
0.030138, 0.057239
0.030138, 0.001214
-0.021437, -0.054803
-0.021437, -0.007817
-0.021437, 0.043005
-0.073012, -0.010875
-0.072207, -0.064729
-0.099606, -0.012172
-0.112500, -0.011498
-0.099606, -0.009824
-0.073012, -0.006902
-0.073012, -0.003244
-0.021437, 0.051996
0.030138, 0.056240
0.030138, 0.059220
0.030138, 0.010084
0.030138, 0.013269
0.030138, -0.034679
0.055925, 0.021983
0.030138, 0.021960
-0.021437, 0.023145
-0.021437, -0.027226
0.030138, -0.065834
0.030138, -0.071127
-0.021437, -0.045499
-0.021437, 0.026054
0.030138, -0.050192
0.030138, -0.021952
0.080907, 0.029173
0.080907, -0.021901
0.080907, 0.029983
0.080907, -0.020880
0.055925, -0.019793
0.030138, 0.032945
0.030138, 0.034002
0.055925, 0.085713
0.030138, 0.088022
0.055925, 0.088298
0.055925, -0.053292
0.080907, -0.053120
0.055925, -0.013613
0.030138, -0.014300
0.055925, 0.034891
0.055925, -0.017683
0.055925, -0.019064
0.080907, -0.048241
0.030138, -0.025895
-0.021437, -0.050641
-0.021437, 0.014958
0.030138, 0.012520
0.030138, 0.007095
0.030138, -0.050825
-0.021437, -0.004629
0.030138, -0.010392
0.030138, -0.012879
0.080907, -0.068108
0.081713, -0.019229
0.106695, 0.029973
0.084130, 0.053666
0.080907, 0.076900
0.055925, 0.051729
0.080907, 0.076020
0.030138, 0.076540
-0.021437, 0.076560
-0.021437, 0.076875
-0.021437, -0.077068
-0.099606, -0.103077
-0.073012, -0.103390
-0.021437, -0.023612
-0.073012, -0.025149
-0.021437, -0.028225
-0.021437, -0.028941
-0.021437, -0.034715
-0.073012, -0.036803
-0.021437, -0.042960
0.055925, 0.005535
0.055925, 0.027306
-0.021437, 0.045890
-0.021437, 0.041385
0.055925, 0.038803
0.030138, 0.034812
0.030138, -0.018078
-0.021437, -0.020406
0.030138, 0.028866
-0.021437, 0.006163
-0.021437, 0.008586
-0.021437, 0.040558
-0.021437, 0.020622
0.030138, 0.028926
0.030138, 0.011876
-0.021437, 0.018254
0.030138, -0.024770
0.030138, -0.013176
0.030138, -0.004757
-0.021437, -0.049848
0.030138, -0.041787
0.030138, -0.061430
-0.021437, -0.070360
0.030138, -0.054331
-0.019020, -0.025679
-0.021437, -0.026034
-0.021437, 0.024723
-0.021437, 0.073472
-0.021437, 0.067800
0.030138, 0.061931
0.030138, 0.053782
0.030138, 0.045225
0.080907, 0.062450
0.055925, 0.027988
-0.021437, -0.034872
-0.021437, -0.045852
0.055925, -0.002255
0.055925, -0.009449
0.030138, -0.066736
0.030138, -0.073333
-0.021437, -0.026873
-0.073012, -0.029265
-0.073012, 0.018991
-0.092353, 0.020013
-0.073012, 0.020564
-0.021437, 0.022433
-0.021437, 0.001343
-0.021437, -0.021949
-0.021437, -0.017637
-0.073012, 0.011420
-0.073012, -0.010541
-0.099606, 0.016466
-0.073012, 0.017155
-0.021437, 0.045407
-0.072207, 0.021211
-0.072207, -0.004240
-0.021437, 0.021349
-0.021437, 0.020674
-0.021437, 0.017649
-0.021437, 0.040799
-0.021437, -0.013346
0.080907, -0.065940
0.080907, -0.066732
0.055925, -0.018028
0.080907, -0.021230
0.030138, -0.021900
-0.021437, -0.074949
-0.021437, -0.022549
-0.072207, -0.022037
-0.021437, 0.030932
0.030138, 0.037821
-0.021437, 0.067665
0.030138, 0.050455
0.030138, 0.053940
0.055925, 0.035064
-0.021437, 0.066982
-0.021437, 0.021376
0.030138, -0.021301
0.030138, -0.016853
-0.020631, -0.013680
0.030138, -0.088752
-0.021437, -0.056690
-0.021437, -0.003098
-0.073012, -0.052537
-0.073012, -0.000853
-0.072207, -0.000348
-0.021437, -0.000970
-0.021437, -0.054002
0.030138, -0.004546
-0.021437, 0.070735
-0.099606, 0.066222
-0.073012, -0.014673
-0.021437, -0.016775
-0.073012, 0.057875
-0.073012, 0.027329
-0.073012, 0.024335
-0.073012, -0.028622
-0.021437, 0.021757
0.030138, -0.030307
0.055925, -0.029924
-0.021437, -0.030864
-0.021437, -0.031728
-0.021437, 0.020870
-0.021437, 0.022120
-0.021437, -0.028811
0.030138, 0.023863
0.055925, 0.026213
0.030138, 0.025810
-0.021437, -0.026482
-0.021437, 0.024138
0.030138, 0.023892
0.030138, -0.028169
0.030138, 0.022069
0.030138, -0.028942
0.030138, -0.032971
0.030138, -0.033751
0.030138, -0.035163
-0.021437, -0.037045
-0.092353, 0.012278
-0.021437, 0.011381
0.055925, 0.013917
0.055925, 0.065743
0.030138, 0.040210
0.030138, -0.036543
0.030138, -0.033138
0.030138, 0.048370
0.030138, 0.051974
0.080907, 0.030554
-0.019020, 0.036970
-0.021437, -0.010465
-0.021437, -0.053790
-0.021437, -0.046803
-0.073012, -0.059621
-0.021437, -0.034142
-0.021437, 0.024183
0.030138, 0.028307
0.030138, 0.032388
0.055925, 0.035152
0.080907, -0.015042
0.080907, -0.014781
0.080907, -0.042921
0.080907, -0.018327
0.055925, 0.029489
0.080907, -0.026893
0.080907, -0.031710
0.080907, 0.012793
0.055925, 0.005717
0.030138, -0.001111
0.055925, -0.008396
0.080907, -0.015797
0.080907, 0.078936
0.093801, 0.073202
0.132482, 0.043057
0.132482, 0.063961
0.080907, 0.007162
0.055925, -0.047815
0.030138, -0.049822
0.055925, -0.100303
0.055925, -0.048082
0.080907, 0.005819
0.030138, -0.043094
-0.021437, 0.010940
-0.020631, 0.014535
-0.021437, 0.046352
-0.073012, -0.025978
-0.099606, -0.022044
-0.124588, 0.034864
-0.124588, 0.041170
-0.112500, -0.004865
-0.112500, 0.050643
-0.073012, 0.005522
0.030138, 0.010157
0.055925, -0.036133
-0.021437, -0.034061
-0.021437, -0.031815
-0.021437, 0.020136
-0.073012, 0.020691
-0.073012, 0.073752
-0.072207, 0.024062
-0.020631, -0.055040
0.055925, -0.029372
-0.072207, 0.021890
-0.073012, -0.034022
-0.021437, -0.034365
