Values, Voltage, Values_filtered, Voltages_filtered
1896.000000, 1.527912, -13.101059, -0.010558
1901.000000, 1.531941, -10.682611, -0.008609
1901.000000, 1.531941, -10.241121, -0.008253
1901.000000, 1.531941, 31.275891, 0.025204
1901.000000, 1.531941, 38.042987, 0.030657
1901.000000, 1.531941, 36.682351, 0.029561
1735.000000, 1.398168, -86.027832, -0.069326
1735.000000, 1.398168, 39.170536, 0.031566
1856.000000, 1.495678, 44.777435, 0.036084
1856.000000, 1.495678, 46.461185, 0.037441
1856.000000, 1.495678, 5.483328, 0.004419
1856.000000, 1.495678, 7.855386, 0.006330
1856.000000, 1.495678, -75.450985, -0.060803
1856.000000, 1.495678, -116.430123, -0.093826
1856.000000, 1.495678, 55.079245, 0.044386
1856.000000, 1.495678, -110.326413, -0.088908
1735.000000, 1.398168, 51.777613, 0.041726
1898.000000, 1.529524, 48.976415, 0.039468
1898.000000, 1.529524, 10.533493, 0.008489
1896.000000, 1.527912, 7.649825, 0.006165
1898.000000, 1.529524, 4.390261, 0.003538
1901.000000, 1.531941, 2.392221, 0.001928
1735.000000, 1.398168, -0.589935, -0.000475
1856.000000, 1.495678, -4.355096, -0.003510
1773.000000, 1.428791, -4.049914, -0.003264
1856.000000, 1.495678, -7.096839, -0.005719
1728.000000, 1.392527, -9.755019, -0.007861
1792.000000, 1.444103, 27.723072, 0.022341
1856.000000, 1.495678, 30.235074, 0.024365
1856.000000, 1.495678, 34.628406, 0.027906
1856.000000, 1.495678, 34.281210, 0.027626
1856.000000, 1.495678, 30.750257, 0.024780
1773.000000, 1.428791, -132.870249, -0.107075
1898.000000, 1.529524, 29.216007, 0.023544
1901.000000, 1.531941, -6.199695, -0.004996
1856.000000, 1.495678, -6.836223, -0.005509
1856.000000, 1.495678, -4.937174, -0.003979
1856.000000, 1.495678, -125.611666, -0.101226
1856.000000, 1.495678, 39.142103, 0.031543
1856.000000, 1.495678, 38.457262, 0.030991
1856.000000, 1.495678, 2.195984, 0.001770
1856.000000, 1.495678, 45.460152, 0.036635
1856.000000, 1.495678, 49.631173, 0.039996
1856.000000, 1.495678, 9.640681, 0.007769
1856.000000, 1.495678, 11.330291, 0.009131
1856.000000, 1.495678, -107.999847, -0.087033
1856.000000, 1.495678, 53.496125, 0.043110
1856.000000, 1.495678, -107.432946, -0.086576
1856.000000, 1.495678, 14.673911, 0.011825
1856.000000, 1.495678, 12.252008, 0.009873
1735.000000, 1.398168, 12.557272, 0.010119
1898.000000, 1.529524, 57.424764, 0.046276
1901.000000, 1.531941, 57.421686, 0.046274
1901.000000, 1.531941, 13.103081, 0.010559
1731.000000, 1.394945, -70.947444, -0.057174
1856.000000, 1.495678, 50.940169, 0.041051
1735.000000, 1.398168, 8.541901, 0.006884
1856.000000, 1.495678, 6.258812, 0.005044
1856.000000, 1.495678, -116.262091, -0.093691
1856.000000, 1.495678, 51.700434, 0.041663
1856.000000, 1.495678, 6.478071, 0.005220
1856.000000, 1.495678, 5.904001, 0.004758
1856.000000, 1.495678, -115.252212, -0.092877
1856.000000, 1.495678, 5.692051, 0.004587
1856.000000, 1.495678, 6.007008, 0.004841
1856.000000, 1.495678, 6.109783, 0.004924
1773.000000, 1.428791, 47.058043, 0.037922
1898.000000, 1.529524, 52.847825, 0.042588
1856.000000, 1.495678, 11.735501, 0.009457
1735.000000, 1.398168, 9.408290, 0.007582
1856.000000, 1.495678, 11.362101, 0.009156
1792.000000, 1.444103, 11.387484, 0.009177
1856.000000, 1.495678, -51.251820, -0.041302
1856.000000, 1.495678, -104.986890, -0.084605
1856.000000, 1.495678, 60.938255, 0.049108
1896.000000, 1.527912, 62.012531, 0.049973
1901.000000, 1.531941, 18.269229, 0.014722
1856.000000, 1.495678, 17.277249, 0.013923
1735.000000, 1.398168, -45.829518, -0.036932
1856.000000, 1.495678, -106.678240, -0.085968
1856.000000, 1.495678, 17.194985, 0.013857
1773.000000, 1.428791, 58.486326, 0.047132
1898.000000, 1.529524, 16.221356, 0.013072
1901.000000, 1.531941, 17.809753, 0.014352
1896.000000, 1.527912, -48.222939, -0.038861
1792.000000, 1.444103, 13.281054, 0.010703
1728.000000, 1.392527, 9.617591, 0.007750
1728.000000, 1.392527, -55.665018, -0.044858
1896.000000, 1.527912, -55.567198, -0.044779
1856.000000, 1.495678, 49.207076, 0.039654
1901.000000, 1.531941, 50.530717, 0.040721
1902.000000, 1.532747, 50.885369, 0.041007
1901.000000, 1.531941, 48.885506, 0.039395
1856.000000, 1.495678, 48.781347, 0.039311
1896.000000, 1.527912, 44.454892, 0.035824
1856.000000, 1.495678, -120.299753, -0.096945
1856.000000, 1.495678, -120.586245, -0.097176
1856.000000, 1.495678, 1.646253, 0.001327
1856.000000, 1.495678, 1.618082, 0.001304
1856.000000, 1.495678, 2.782349, 0.002242
1728.000000, 1.392527, 2.772035, 0.002234
1856.000000, 1.495678, 0.218182, 0.000176
1856.000000, 1.495678, 8.715344, 0.007023
1856.000000, 1.495678, 6.642083, 0.005353
1856.000000, 1.495678, 10.254714, 0.008264
1856.000000, 1.495678, -107.385844, -0.086538
1856.000000, 1.495678, 57.266224, 0.046149
1773.000000, 1.428791, 58.566501, 0.047196
1901.000000, 1.531941, 58.115894, 0.046833
1856.000000, 1.495678, 64.005315, 0.051579
1792.000000, 1.444103, 66.004593, 0.053191
1856.000000, 1.495678, -98.910038, -0.079708
1898.000000, 1.529524, 24.047556, 0.019379
1896.000000, 1.527912, -58.927237, -0.047487
1856.000000, 1.495678, 22.675451, 0.018273
1856.000000, 1.495678, -106.160974, -0.085551
1735.000000, 1.398168, -43.523085, -0.035074
1896.000000, 1.527912, 18.676127, 0.015050
1735.000000, 1.398168, 19.110483, 0.015400
1856.000000, 1.495678, 15.709534, 0.012660
1773.000000, 1.428791, 12.661790, 0.010204
1901.000000, 1.531941, -73.038721, -0.058859
1728.000000, 1.392527, 52.014248, 0.041916
1731.000000, 1.394945, 48.351797, 0.038965
1735.000000, 1.398168, 4.530786, 0.003651
1735.000000, 1.398168, -0.673894, -0.000543
1856.000000, 1.495678, 0.267278, 0.000215
1856.000000, 1.495678, 2.188276, 0.001763
1856.000000, 1.495678, -0.559317, -0.000451
1856.000000, 1.495678, -0.729431, -0.000588
1792.000000, 1.444103, -0.497989, -0.000401
1856.000000, 1.495678, -1.596841, -0.001287
1896.000000, 1.527912, 1.942888, 0.001566
1901.000000, 1.531941, -0.831298, -0.000670
1901.000000, 1.531941, 3.072769, 0.002476
1901.000000, 1.531941, 1.813673, 0.001462
1728.000000, 1.392527, 2.857708, 0.002303
1901.000000, 1.531941, 4.138550, 0.003335
1856.000000, 1.495678, 9.495211, 0.007652
1898.000000, 1.529524, -110.883888, -0.089357
1902.000000, 1.532747, 55.789012, 0.044958
1901.000000, 1.531941, 60.190651, 0.048505
1901.000000, 1.531941, 58.999979, 0.047546
1731.000000, 1.394945, -108.984362, -0.087826
1898.000000, 1.529524, 15.686093, 0.012641
1856.000000, 1.495678, -99.617468, -0.080278
1728.000000, 1.392527, 15.591662, 0.012565
1773.000000, 1.428791, 17.566857, 0.014156
1901.000000, 1.531941, 20.382126, 0.016425
1901.000000, 1.531941, 22.643064, 0.018247
1792.000000, 1.444103, 17.748974, 0.014303
1735.000000, 1.398168, 16.307532, 0.013142
1856.000000, 1.495678, 17.403146, 0.014025
1856.000000, 1.495678, 18.703625, 0.015073
1856.000000, 1.495678, 17.531024, 0.014128
1856.000000, 1.495678, -65.200744, -0.052543
1856.000000, 1.495678, 58.342302, 0.047016
1856.000000, 1.495678, 15.385787, 0.012399
1856.000000, 1.495678, -106.349454, -0.085703
1856.000000, 1.495678, 14.267177, 0.011497
1856.000000, 1.495678, -50.615718, -0.040789
1856.000000, 1.495678, 10.152456, 0.008181
1856.000000, 1.495678, 11.704089, 0.009432
1773.000000, 1.428791, 12.634037, 0.010181
1898.000000, 1.529524, 51.737188, 0.041693
1901.000000, 1.531941, 59.417595, 0.047882
1731.000000, 1.394945, 11.893451, 0.009584
1856.000000, 1.495678, -112.573033, -0.090718
1773.000000, 1.428791, 12.231727, 0.009857
1901.000000, 1.531941, 12.810721, 0.010324
1901.000000, 1.531941, -67.406877, -0.054321
1901.000000, 1.531941, 56.689526, 0.045684
1898.000000, 1.529524, 58.456861, 0.047108
1901.000000, 1.531941, 53.438113, 0.043064
1901.000000, 1.531941, -49.993219, -0.040288
1896.000000, 1.527912, -115.416645, -0.093010
1728.000000, 1.392527, -118.467681, -0.095468
1856.000000, 1.495678, 48.873104, 0.039385
1735.000000, 1.398168, 11.705462, 0.009433
1735.000000, 1.398168, 53.190511, 0.042864
1896.000000, 1.527912, 56.141049, 0.045242
1901.000000, 1.531941, 55.884024, 0.045035
1735.000000, 1.398168, 8.561016, 0.006899
1898.000000, 1.529524, 43.397713, 0.034973
1856.000000, 1.495678, 2.678145, 0.002158
1856.000000, 1.495678, 0.219875, 0.000177
1735.000000, 1.398168, -0.652817, -0.000526
1901.000000, 1.531941, -2.906202, -0.002342
1896.000000, 1.527912, -0.513201, -0.000414
1898.000000, 1.529524, -131.175055, -0.105709
1898.000000, 1.529524, -3.178484, -0.002561
1901.000000, 1.531941, -3.924536, -0.003163
1898.000000, 1.529524, -2.274532, -0.001833
1896.000000, 1.527912, -4.713265, -0.003798
1731.000000, 1.394945, -2.553551, -0.002058
1728.000000, 1.392527, -1.301194, -0.001049
1856.000000, 1.495678, -78.455653, -0.063224
1856.000000, 1.495678, 54.667681, 0.044055
1856.000000, 1.495678, 14.636672, 0.011795
1856.000000, 1.495678, -48.628499, -0.039188
1856.000000, 1.495678, 21.240218, 0.017117
1856.000000, 1.495678, 66.306234, 0.053434
1856.000000, 1.495678, 70.510666, 0.056822
1856.000000, 1.495678, 32.952393, 0.026555
1856.000000, 1.495678, 36.436712, 0.029363
1856.000000, 1.495678, -79.682841, -0.064213
1856.000000, 1.495678, 84.976523, 0.068479
1856.000000, 1.495678, -73.789789, -0.059464
1856.000000, 1.495678, 49.743686, 0.040086
1856.000000, 1.495678, -34.740392, -0.027996
1896.000000, 1.527912, 94.524623, 0.076174
1896.000000, 1.527912, -77.733437, -0.062642
1856.000000, 1.495678, -77.938201, -0.062807
1856.000000, 1.495678, -77.600816, -0.062535
1728.000000, 1.392527, -81.648304, -0.065797
1856.000000, 1.495678, 34.193399, 0.027555
1856.000000, 1.495678, 32.552036, 0.026232
1856.000000, 1.495678, 26.162303, 0.021083
1792.000000, 1.444103, 20.769354, 0.016737
1856.000000, 1.495678, -49.206336, -0.039653
1901.000000, 1.531941, 11.428599, 0.009210
1901.000000, 1.531941, 46.496735, 0.037470
1856.000000, 1.495678, 46.567516, 0.037527
1896.000000, 1.527912, 42.354316, 0.034132
1856.000000, 1.495678, 40.250725, 0.032436
1856.000000, 1.495678, -136.144894, -0.109714
1856.000000, 1.495678, 37.448685, 0.030178
1856.000000, 1.495678, -11.116326, -0.008958
1856.000000, 1.495678, 33.404803, 0.026920
1856.000000, 1.495678, 39.703935, 0.031996
1856.000000, 1.495678, 42.915217, 0.034584
1856.000000, 1.495678, 41.897541, 0.033764
1856.000000, 1.495678, -123.062056, -0.099171
1856.000000, 1.495678, 45.305838, 0.036510
1856.000000, 1.495678, 7.821331, 0.006303
1856.000000, 1.495678, -115.820279, -0.093335
1856.000000, 1.495678, -67.351925, -0.054276
1792.000000, 1.444103, 63.383353, 0.051078
1856.000000, 1.495678, 65.599965, 0.052864
1856.000000, 1.495678, -39.847442, -0.032111
1856.000000, 1.495678, -95.988619, -0.077353
1856.000000, 1.495678, 25.561889, 0.020599
1898.000000, 1.529524, 26.488446, 0.021346
1896.000000, 1.527912, 23.969225, 0.019316
1856.000000, 1.495678, 23.003277, 0.018537
1856.000000, 1.495678, 21.865484, 0.017621
1735.000000, 1.398168, 15.667212, 0.012626
1898.000000, 1.529524, 13.689642, 0.011032
1901.000000, 1.531941, 13.388341, 0.010789
1856.000000, 1.495678, 8.904420, 0.007176
1856.000000, 1.495678, 6.070274, 0.004892
1856.000000, 1.495678, 3.299756, 0.002659
1856.000000, 1.495678, -81.317648, -0.065531
1856.000000, 1.495678, 42.404377, 0.034172
1856.000000, 1.495678, 44.684483, 0.036009
1856.000000, 1.495678, -129.158865, -0.104084
1856.000000, 1.495678, -3.811905, -0.003072
1735.000000, 1.398168, -85.566495, -0.068955
1898.000000, 1.529524, 40.450099, 0.032597
1901.000000, 1.531941, 46.648807, 0.037592
1901.000000, 1.531941, 47.679960, 0.038423
1901.000000, 1.531941, 47.799308, 0.038520
1984.000000, 1.598828, 51.842634, 0.041778
1901.000000, 1.531941, 52.919327, 0.042646
1901.000000, 1.531941, 45.591137, 0.036740
1901.000000, 1.531941, -117.065096, -0.094338
1898.000000, 1.529524, 12.524288, 0.010093
1856.000000, 1.495678, -106.617473, -0.085919
1728.000000, 1.392527, -106.381657, -0.085729
1731.000000, 1.394945, 54.944341, 0.044277
1856.000000, 1.495678, 61.684036, 0.049709
1728.000000, 1.392527, -102.459166, -0.082568
1856.000000, 1.495678, 58.123785, 0.046840
1735.000000, 1.398168, 17.551935, 0.014144
1735.000000, 1.398168, 13.614292, 0.010971
1856.000000, 1.495678, -106.826556, -0.086087
1856.000000, 1.495678, 60.172686, 0.048491
1856.000000, 1.495678, 49.289531, 0.039721
1735.000000, 1.398168, 49.544476, 0.039926
1901.000000, 1.531941, 47.618755, 0.038374
1901.000000, 1.531941, 52.205143, 0.042070
1856.000000, 1.495678, 45.657182, 0.036793
1773.000000, 1.428791, 41.096616, 0.033118
1901.000000, 1.531941, -124.358672, -0.100216
1856.000000, 1.495678, -128.334124, -0.103419
1856.000000, 1.495678, -1.295143, -0.001044
1856.000000, 1.495678, -0.170221, -0.000137
1792.000000, 1.444103, -2.461215, -0.001983
1856.000000, 1.495678, -2.303979, -0.001857
1856.000000, 1.495678, 0.805308, 0.000649
1856.000000, 1.495678, 1.927678, 0.001553
1856.000000, 1.495678, 2.183534, 0.001760
1856.000000, 1.495678, 4.406667, 0.003551
1856.000000, 1.495678, 1.914148, 0.001543
1856.000000, 1.495678, 6.126562, 0.004937
1856.000000, 1.495678, 4.437605, 0.003576
1856.000000, 1.495678, 7.081083, 0.005706
1856.000000, 1.495678, 6.010569, 0.004844
1856.000000, 1.495678, 9.331104, 0.007520
1856.000000, 1.495678, 47.839983, 0.038552
1896.000000, 1.527912, 46.597824, 0.037551
1898.000000, 1.529524, 6.719769, 0.005415
1898.000000, 1.529524, 4.436179, 0.003575
1856.000000, 1.495678, -123.108179, -0.099208
1735.000000, 1.398168, 3.376959, 0.002721
1731.000000, 1.394945, 0.977379, 0.000788
1901.000000, 1.531941, 2.612376, 0.002105
1901.000000, 1.531941, -61.781792, -0.049788
1896.000000, 1.527912, -0.555495, -0.000448
1856.000000, 1.495678, 43.651666, 0.035177
1735.000000, 1.398168, 41.422281, 0.033381
1896.000000, 1.527912, -5.411934, -0.004361
1856.000000, 1.495678, 38.414982, 0.030957
1856.000000, 1.495678, -8.759962, -0.007059
1856.000000, 1.495678, -7.042127, -0.005675
1856.000000, 1.495678, -7.561872, -0.006094
1856.000000, 1.495678, -7.170594, -0.005779
1856.000000, 1.495678, -6.168813, -0.004971
1856.000000, 1.495678, -5.708042, -0.004600
1856.000000, 1.495678, -2.870023, -0.002313
1856.000000, 1.495678, -5.394903, -0.004348
1896.000000, 1.527912, -2.220506, -0.001789
1856.000000, 1.495678, 1.200018, 0.000967
1792.000000, 1.444103, -0.740448, -0.000597
1792.000000, 1.444103, -0.637178, -0.000513
1856.000000, 1.495678, 4.220502, 0.003401
1856.000000, 1.495678, -55.466825, -0.044699
1856.000000, 1.495678, 8.635901, 0.006959
1898.000000, 1.529524, 7.372630, 0.005941
1856.000000, 1.495678, 9.540568, 0.007688
1856.000000, 1.495678, 9.557294, 0.007702
1856.000000, 1.495678, 51.817060, 0.041757
1773.000000, 1.428791, 48.602600, 0.039167
1901.000000, 1.531941, 7.212588, 0.005812
1898.000000, 1.529524, 8.100462, 0.006528
1901.000000, 1.531941, -116.342634, -0.093756
1731.000000, 1.394945, 43.324166, 0.034913
1856.000000, 1.495678, 41.854147, 0.033729
1856.000000, 1.495678, -2.983826, -0.002405
1792.000000, 1.444103, -6.961927, -0.005610
1856.000000, 1.495678, -12.241130, -0.009865
1773.000000, 1.428791, -13.510858, -0.010888
1856.000000, 1.495678, -14.737996, -0.011877
1856.000000, 1.495678, -18.711202, -0.015079
1856.000000, 1.495678, -19.921643, -0.016054
1896.000000, 1.527912, -22.249992, -0.017930
1856.000000, 1.495678, -142.177667, -0.114575
1856.000000, 1.495678, 21.228591, 0.017107
1856.000000, 1.495678, 26.157036, 0.021079
1792.000000, 1.444103, 27.966726, 0.022537
1856.000000, 1.495678, 31.032520, 0.025008
1856.000000, 1.495678, 119.174166, 0.096038
1856.000000, 1.495678, 41.715016, 0.033616
1856.000000, 1.495678, 42.962454, 0.034622
1856.000000, 1.495678, 49.533355, 0.039917
1856.000000, 1.495678, 50.912496, 0.041028
1856.000000, 1.495678, 12.132259, 0.009777
1856.000000, 1.495678, -108.864924, -0.087730
1856.000000, 1.495678, -98.024204, -0.078994
1856.000000, 1.495678, 27.678428, 0.022305
1856.000000, 1.495678, -94.592573, -0.076228
1856.000000, 1.495678, 36.709727, 0.029583
1856.000000, 1.495678, -80.877066, -0.065176
1856.000000, 1.495678, -82.648219, -0.066603
1735.000000, 1.398168, 39.863066, 0.032124
1856.000000, 1.495678, 39.780418, 0.032057
1856.000000, 1.495678, 41.728677, 0.033628
1856.000000, 1.495678, -82.308216, -0.066329
1856.000000, 1.495678, 81.634962, 0.065786
1856.000000, 1.495678, 77.978897, 0.062840
1856.000000, 1.495678, 30.325770, 0.024438
1856.000000, 1.495678, -59.386854, -0.047858
1856.000000, 1.495678, 61.518035, 0.049575
1856.000000, 1.495678, 13.435485, 0.010827
1735.000000, 1.398168, 8.951914, 0.007214
1901.000000, 1.531941, 4.138521, 0.003335
1735.000000, 1.398168, -61.192307, -0.049312
1901.000000, 1.531941, -3.371178, -0.002717
1901.000000, 1.531941, -1.972165, -0.001589
1902.000000, 1.532747, -6.132527, -0.004942
1792.000000, 1.444103, -7.994471, -0.006442
1735.000000, 1.398168, -10.952736, -0.008826
1898.000000, 1.529524, -9.731791, -0.007842
1856.000000, 1.495678, -6.796117, -0.005477
1856.000000, 1.495678, -7.817706, -0.006300
1731.000000, 1.394945, -6.438146, -0.005188
1901.000000, 1.531941, -5.723329, -0.004612
1901.000000, 1.531941, 0.541219, 0.000436
1898.000000, 1.529524, 1.814937, 0.001463
1856.000000, 1.495678, 43.127984, 0.034755
1856.000000, 1.495678, 47.364996, 0.038170
1856.000000, 1.495678, 46.556326, 0.037518
1856.000000, 1.495678, 7.095182, 0.005718
1856.000000, 1.495678, -111.895823, -0.090172
1773.000000, 1.428791, -114.776106, -0.092494
1901.000000, 1.531941, 54.082828, 0.043583
1901.000000, 1.531941, 57.042722, 0.045968
1898.000000, 1.529524, 51.561535, 0.041551
1896.000000, 1.527912, 12.067492, 0.009725
1856.000000, 1.495678, -111.158399, -0.089578
1856.000000, 1.495678, 48.976819, 0.039468
1856.000000, 1.495678, 7.876666, 0.006347
1856.000000, 1.495678, 6.360697, 0.005126
1856.000000, 1.495678, 5.129721, 0.004134
1856.000000, 1.495678, 3.884698, 0.003131
1856.000000, 1.495678, 2.740761, 0.002209
1856.000000, 1.495678, 1.737265, 0.001400
1856.000000, 1.495678, 0.941693, 0.000759
1896.000000, 1.527912, 0.614110, 0.000495
1856.000000, 1.495678, 0.608928, 0.000491
1856.000000, 1.495678, 39.617328, 0.031926
1856.000000, 1.495678, 0.359909, 0.000290
1856.000000, 1.495678, -63.369295, -0.051067
1856.000000, 1.495678, -61.919437, -0.049898
1856.000000, 1.495678, 1.498835, 0.001208
1856.000000, 1.495678, 3.089186, 0.002489
1773.000000, 1.428791, 4.217024, 0.003398
1901.000000, 1.531941, 47.334241, 0.038145
1901.000000, 1.531941, 9.020492, 0.007269
1898.000000, 1.529524, 9.641690, 0.007770
1856.000000, 1.495678, 11.608898, 0.009355
1856.000000, 1.495678, -71.891183, -0.057934
1856.000000, 1.495678, 58.472268, 0.047121
1856.000000, 1.495678, 53.028667, 0.042734
1856.000000, 1.495678, 58.142503, 0.046855
1856.000000, 1.495678, -109.902709, -0.088566
1856.000000, 1.495678, 14.808538, 0.011934
1773.000000, 1.428791, 14.103389, 0.011365
1896.000000, 1.527912, -50.422943, -0.040634
1856.000000, 1.495678, 15.464621, 0.012462
1856.000000, 1.495678, -69.942222, -0.056364
1735.000000, 1.398168, 12.336218, 0.009941
1898.000000, 1.529524, 10.245676, 0.008257
1901.000000, 1.531941, 13.908014, 0.011208
1901.000000, 1.531941, 47.796678, 0.038517
1898.000000, 1.529524, 8.215072, 0.006620
1856.000000, 1.495678, 7.380329, 0.005948
1735.000000, 1.398168, 5.334235, 0.004299
1856.000000, 1.495678, -60.800443, -0.048997
1856.000000, 1.495678, 7.391410, 0.005956
1856.000000, 1.495678, 5.187446, 0.004180
1792.000000, 1.444103, 4.301771, 0.003467
1856.000000, 1.495678, 3.592041, 0.002895
1856.000000, 1.495678, 5.275969, 0.004252
1856.000000, 1.495678, 4.929314, 0.003972
1856.000000, 1.495678, 3.267247, 0.002633
1856.000000, 1.495678, 0.982945, 0.000792
1856.000000, 1.495678, 4.424919, 0.003566
1856.000000, 1.495678, 2.571772, 0.002072
1896.000000, 1.527912, 5.366884, 0.004325
1856.000000, 1.495678, 5.631416, 0.004538
1856.000000, 1.495678, 3.660517, 0.002950
1856.000000, 1.495678, 6.990969, 0.005634
1792.000000, 1.444103, -112.771422, -0.090878
1773.000000, 1.428791, 10.043397, 0.008094
1896.000000, 1.527912, 9.419962, 0.007591
1896.000000, 1.527912, 14.309839, 0.011532
1896.000000, 1.527912, 15.726835, 0.012674
1856.000000, 1.495678, 17.075441, 0.013760
1856.000000, 1.495678, 14.646638, 0.011803
1856.000000, 1.495678, 17.480761, 0.014087
1792.000000, 1.444103, 17.972975, 0.014484
1856.000000, 1.495678, 17.625180, 0.014203
1856.000000, 1.495678, -101.030673, -0.081417
1856.000000, 1.495678, 62.715886, 0.050540
1856.000000, 1.495678, -103.074274, -0.083064
1856.000000, 1.495678, 62.552016, 0.050408
1856.000000, 1.495678, 61.649421, 0.049681
1856.000000, 1.495678, 61.468543, 0.049535
1898.000000, 1.529524, -49.683307, -0.040038
1735.000000, 1.398168, -108.686672, -0.087586
1901.000000, 1.531941, 50.993814, 0.041094
1901.000000, 1.531941, 10.993691, 0.008859
1856.000000, 1.495678, 6.964338, 0.005612
1856.000000, 1.495678, -120.398064, -0.097024
1735.000000, 1.398168, 47.102944, 0.037958
1898.000000, 1.529524, 44.261781, 0.035669
1901.000000, 1.531941, 43.574491, 0.035115
1896.000000, 1.527912, -1.336770, -0.001077
1856.000000, 1.495678, -2.678267, -0.002158
1856.000000, 1.495678, -4.661321, -0.003756
1856.000000, 1.495678, -7.479883, -0.006028
1856.000000, 1.495678, -11.146053, -0.008982
1856.000000, 1.495678, -92.617344, -0.074637
1856.000000, 1.495678, 36.151561, 0.029133
1856.000000, 1.495678, 35.920248, 0.028947
1856.000000, 1.495678, 33.572273, 0.027055
1856.000000, 1.495678, 28.134708, 0.022673
1856.000000, 1.495678, -9.812307, -0.007907
1856.000000, 1.495678, -8.957266, -0.007218
1856.000000, 1.495678, -8.638976, -0.006962
1856.000000, 1.495678, -8.006355, -0.006452
1856.000000, 1.495678, -7.318745, -0.005898
1896.000000, 1.527912, -6.388094, -0.005148
1898.000000, 1.529524, -5.167074, -0.004164
1898.000000, 1.529524, -4.989329, -0.004021
1898.000000, 1.529524, -4.378881, -0.003529
1856.000000, 1.495678, 35.445218, 0.028564
1735.000000, 1.398168, -4.515093, -0.003639
1856.000000, 1.495678, -4.367616, -0.003520
1856.000000, 1.495678, -2.333510, -0.001880
1856.000000, 1.495678, -4.311156, -0.003474
1735.000000, 1.398168, -3.796241, -0.003059
1901.000000, 1.531941, -3.923962, -0.003162
1898.000000, 1.529524, -0.742375, -0.000598
1898.000000, 1.529524, -84.448378, -0.068054
1856.000000, 1.495678, 43.446358, 0.035012
1735.000000, 1.398168, 41.446576, 0.033400
1856.000000, 1.495678, 39.076523, 0.031490
1792.000000, 1.444103, -2.603657, -0.002098
1856.000000, 1.495678, -2.256636, -0.001819
1898.000000, 1.529524, 0.731293, 0.000589
1898.000000, 1.529524, 2.736513, 0.002205
1898.000000, 1.529524, -0.446082, -0.000359
1856.000000, 1.495678, 0.181200, 0.000146
1735.000000, 1.398168, 0.982796, 0.000792
1856.000000, 1.495678, -83.409319, -0.067216
1856.000000, 1.495678, 44.560932, 0.035910
1773.000000, 1.428791, 2.249533, 0.001813
1896.000000, 1.527912, 3.632717, 0.002927
1896.000000, 1.527912, -113.578615, -0.091529
1856.000000, 1.495678, 48.388379, 0.038994
1856.000000, 1.495678, 52.677228, 0.042451
1856.000000, 1.495678, 53.302676, 0.042955
1896.000000, 1.527912, 50.618246, 0.040791
1856.000000, 1.495678, 9.905896, 0.007983
1856.000000, 1.495678, -113.374878, -0.091364
1773.000000, 1.428791, 8.057390, 0.006493
1856.000000, 1.495678, 7.718343, 0.006220
1856.000000, 1.495678, 9.596152, 0.007733
1856.000000, 1.495678, -55.533207, -0.044752
1856.000000, 1.495678, 8.229846, 0.006632
1856.000000, 1.495678, 7.555507, 0.006089
1898.000000, 1.529524, 7.171288, 0.005779
1856.000000, 1.495678, 6.746789, 0.005437
1856.000000, 1.495678, 5.023636, 0.004048
1856.000000, 1.495678, 4.754347, 0.003831
1856.000000, 1.495678, 3.965704, 0.003196
1856.000000, 1.495678, 43.579010, 0.035119
1856.000000, 1.495678, 2.726769, 0.002197
1735.000000, 1.398168, 2.749023, 0.002215
1901.000000, 1.531941, -1.096731, -0.000884
1901.000000, 1.531941, -61.052786, -0.049200
1792.000000, 1.444103, -81.816794, -0.065933
1856.000000, 1.495678, 40.385109, 0.032545
1856.000000, 1.495678, 42.182604, 0.033993
1792.000000, 1.444103, 41.407899, 0.033369
1856.000000, 1.495678, 1.431468, 0.001154
1856.000000, 1.495678, 3.451168, 0.002781
1856.000000, 1.495678, 2.850559, 0.002297
1896.000000, 1.527912, -58.929334, -0.047489
1898.000000, 1.529524, 2.157409, 0.001739
1856.000000, 1.495678, 4.983713, 0.004016
1792.000000, 1.444103, 1.415101, 0.001140
1792.000000, 1.444103, 2.612547, 0.002105
1856.000000, 1.495678, 4.977827, 0.004011
1856.000000, 1.495678, 6.906471, 0.005566
1856.000000, 1.495678, 5.622041, 0.004531
1856.000000, 1.495678, 44.339094, 0.035731
1856.000000, 1.495678, -116.686796, -0.094033
1898.000000, 1.529524, 49.129276, 0.039591
1901.000000, 1.531941, 50.074083, 0.040353
1901.000000, 1.531941, 0.494318, 0.000398
1896.000000, 1.527912, 1.114767, 0.000898
1856.000000, 1.495678, -120.158877, -0.096831
1856.000000, 1.495678, 41.778046, 0.033667
1728.000000, 1.392527, 42.889780, 0.034563
1856.000000, 1.495678, 35.752955, 0.028812
1856.000000, 1.495678, -1.965363, -0.001584
1856.000000, 1.495678, -4.436535, -0.003575
1856.000000, 1.495678, -4.197557, -0.003383
1856.000000, 1.495678, -7.623074, -0.006143
1856.000000, 1.495678, -7.090735, -0.005714
1856.000000, 1.495678, -6.764214, -0.005451
1792.000000, 1.444103, -7.487297, -0.006034
1856.000000, 1.495678, -7.746852, -0.006243
1856.000000, 1.495678, -6.781537, -0.005465
1856.000000, 1.495678, -7.519974, -0.006060
1856.000000, 1.495678, -7.065792, -0.005694
1896.000000, 1.527912, -6.442284, -0.005192
1898.000000, 1.529524, -5.264720, -0.004243
1901.000000, 1.531941, -4.855487, -0.003913
